game_genre_id,game_id,genre_id
157,962463,1
158,996754,1
159,998293,1
160,995836,1
161,999838,1
162,1000328,1
163,1000406,1
164,983327,1
165,990715,1
166,998948,1
167,996305,1
168,999899,1
169,998946,1
170,995737,1
171,998630,1
172,997455,1
173,997451,1
174,999794,1
175,1000451,1
176,999217,1
177,999324,1
178,999462,1
179,999508,1
180,998574,1
181,995876,1
182,998040,1
183,998079,1
184,1000073,1
185,999319,1
186,998615,1
187,999001,1
188,999026,1
189,996310,1
190,995808,1
191,997922,1
192,999393,1
193,997595,1
194,997822,1
195,999352,1
196,1000650,1
197,997354,1
198,995960,1
199,998198,1
200,997712,1
201,1000427,1
202,995838,1
203,1000529,1
204,997871,1
205,998590,1
206,998230,1
207,997957,1
208,998563,1
209,998294,1
210,996806,1
211,999573,1
212,999793,1
213,998591,1
214,996158,1
215,999723,1
216,1000627,1
217,997961,1
218,996810,1
219,997066,1
220,996210,1
221,996296,1
222,997036,1
223,997627,1
224,996257,1
225,997070,1
226,997325,1
227,997298,1
228,999188,1
229,997435,1
230,997819,1
231,996123,1
232,1000651,1
233,996313,1
234,997564,1
235,997685,1
236,997264,1
237,999396,1
238,997594,1
239,1000128,1
240,999169,1
241,995582,1
242,999841,1
243,996192,1
244,997004,1
245,998454,1
246,998471,1
247,998118,1
248,999638,1
249,1000523,1
250,999913,1
251,999456,1
252,999480,1
253,998604,1
254,996879,1
255,998240,1
256,1000249,1
257,998227,1
258,996190,1
259,1000636,1
260,1000282,1
261,996411,1
262,995852,1
263,1000569,1
264,997127,1
265,990532,1
266,996118,1
267,995879,1
268,998197,1
269,997419,1
270,997683,1
271,997086,1
272,978045,1
273,997678,1
274,998468,1
275,996080,1
276,995968,1
277,995635,1
278,998689,1
279,999189,1
280,998592,1
281,996543,1
282,995700,1
283,1000373,1
284,996465,1
285,996413,1
286,1000109,1
287,996639,1
288,996626,1
289,997773,1
290,1000369,1
291,988069,1
292,999350,1
293,998725,1
294,999602,1
295,999847,1
296,1000391,1
297,997282,1
298,998029,1
299,995956,1
300,997923,1
301,997408,1
302,996281,1
303,995610,1
304,999721,1
305,995690,1
306,1000287,1
307,996957,1
308,996834,1
309,795426,1
310,995916,1
311,998957,1
312,1000002,1
313,998987,1
314,1000212,1
315,998918,1
316,995907,1
317,999898,1
318,998963,1
319,995991,1
320,1000080,1
321,996172,1
322,1000512,1
323,997316,1
324,998358,1
325,999376,1
326,1000290,1
327,996183,1
328,996074,1
329,1000426,1
330,998415,1
331,1000581,1
332,998620,1
333,997972,1
334,999110,1
335,998982,1
336,998875,1
337,998336,1
338,996137,1
339,996268,1
340,996702,1
341,999776,1
342,999925,1
343,999821,1
344,997956,1
345,999911,1
346,998188,1
347,1000234,1
348,998832,1
349,999135,1
350,999037,1
351,1000273,1
352,997088,1
353,997850,1
354,997967,1
355,996392,1
356,996063,1
357,998344,1
358,998761,1
359,999036,1
360,999107,1
361,995965,1
362,997179,1
363,1000231,1
364,996177,1
365,996482,1
366,999062,1
367,1000013,1
368,996644,1
369,996442,1
370,998372,1
371,998386,1
372,998403,1
373,998426,1
374,998432,1
375,998434,1
376,998456,1
377,998457,1
378,998531,1
379,998547,1
380,998586,1
381,998597,1
382,998598,1
383,998610,1
384,998623,1
385,998631,1
386,998640,1
387,998714,1
388,998754,1
389,998753,1
390,998750,1
391,998795,1
392,998813,1
393,998822,1
394,998823,1
395,998904,1
396,998890,1
397,998911,1
398,998909,1
399,998920,1
400,999016,1
401,999044,1
402,996860,1
403,997913,1
404,997951,1
405,997976,1
406,997995,1
407,998006,1
408,998089,1
409,998072,1
410,998099,1
411,998098,1
412,998156,1
413,998162,1
414,998167,1
415,998182,1
416,998193,1
417,998199,1
418,998214,1
419,998231,1
420,998233,1
421,998251,1
422,998254,1
423,998258,1
424,999101,1
425,999177,1
426,999175,1
427,999222,1
428,1000306,1
429,1000324,1
430,1000053,1
431,1000057,1
432,1000171,1
433,1000163,1
434,1000185,1
435,1000187,1
436,1000191,1
437,1000190,1
438,1000296,1
439,1000227,1
440,1000233,1
441,1000262,1
442,1000261,1
443,1000259,1
444,1000387,1
445,1000390,1
446,1000366,1
447,1000398,1
448,1000418,1
449,1000412,1
450,1000425,1
451,1000505,1
452,1000510,1
453,1000515,1
454,1000491,1
455,1000494,1
456,1000522,1
457,1000442,1
458,1000436,1
459,1000443,1
460,1000534,1
461,999608,1
462,999629,1
463,999649,1
464,999655,1
465,999647,1
466,999312,1
467,999373,1
468,999366,1
469,999353,1
470,999365,1
471,999389,1
472,999430,1
473,999459,1
474,995858,1
475,999714,1
476,999860,1
477,999826,1
478,999831,1
479,999829,1
480,999843,1
481,999844,1
482,1000000,1
483,999922,1
